sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads
AU_Tas_Hil_1_2014-04-16,AU_STS-20C-005_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449043,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_2_2014-04-16,AU_STS-20C-025_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448984,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_3_2014-04-16,AU_STS-20C-075_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448946,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_4_2014-04-16,AU_STS-20C-095_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448969,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_5_2014-04-16,AU_STS-20C-100_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448927,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_6_2014-04-16,AU_STS-30C-005_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449021,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_7_2014-04-16,AU_STS-30C-025_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448978,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_8_2014-04-16,AU_STS-30C-075_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448936,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Hil_9_2014-04-16,AU_STS-30C-095_NA_Apr_2014,AU_Tas_Hil,-43,146.9,Oceania,Australia,Hillwood,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448918,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_10_2014-04-16,AU_NTS-30C-100_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449028,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_1_2014-04-16,AU_NTS-20C-005_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449042,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_2_2014-04-16,AU_NTS-20C-025_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448985,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_3_2014-04-16,AU_NTS-20C-075_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448947,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_4_2014-04-16,AU_NTS-20C-095_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448968,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_5_2014-04-16,AU_NTS-20C-100_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448926,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_6_2014-04-16,AU_NTS-30C-005_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449020,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_7_2014-04-16,AU_NTS-30C-025_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448979,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_8_2014-04-16,AU_NTS-30C-075_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448937,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Luc_9_2014-04-16,AU_NTS-30C-095_NA_Apr_2014,AU_Tas_Luc,-41.23,146.98,Oceania,Australia,Lucaston,Tasmania,1,30,4,4,2014,106,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448917,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Sor_1_2004-07-01,T,AU_Tas_Sor,-42.77,147.56,Oceania,Australia,Sorell,Tasmania,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,18,NA,inbred_line,NA,NA,dgn,Hoffmann,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Tas_1_2004-07-01,AU_tas1_NA_NA_2004,AU_Tas_Tas,-42.061824,146.738165,Oceania,Australia,Tasmania,Tasmania,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,15,isofemale,Pooled,NA,Illumina GA2,dest_plus,Reinhardt et al,SRR1177955,https://doi.org/10.1534/genetics.114.161463,NA,NA,NA,NA,NA,NA,NA
AU_Tas_Tas_2_2004-07-01,AU_tas2_NA_NA_2004,AU_Tas_Tas,-42.061824,146.738165,Oceania,Australia,Tasmania,Tasmania,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-2,NA,NA,NA,2,15,isofemale,Pooled,NA,Illumina GA2,dest_plus,Reinhardt et al,SRR1177953,https://doi.org/10.1534/genetics.114.161463,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_10_2014-05-16,AU_VIC-30C-100_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449037,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_1_2014-05-16,AU_VIC-20C-005_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449047,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_2_2014-05-16,AU_VIC-20C-025_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448999,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_3_2014-05-16,AU_VIC-20C-075_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448942,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_4_2014-05-16,AU_VIC-20C-095_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449065,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_5_2014-05-16,AU_VIC-20C-100_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448921,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_6_2014-05-16,AU_VIC-30C-005_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449025,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_7_2014-05-16,AU_VIC-30C-025_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449005,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_8_2014-05-16,AU_VIC-30C-075_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448932,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Ham_9_2014-05-16,AU_VIC-30C-095_NA_May_2014,AU_Vic_Ham,-37.43,142.02,Oceania,Australia,Hamilton,Victoria,1,30,5,5,2014,136,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449054,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
AU_Vic_Mel_1_2021-04-19,NA,AU_Vic_Mel,-37.456222,144.940778,Oceania,Australia,Melbourne,Victoria,19,19,4,4,2021,109,TRUE,NA,BR-1,TR-1,NA,NA,Mixed (and set near household compost),1,40,isofemale,pooled,Fly trap,NovaSeq6000,DrosEU_3,Clancy Lawler/ Natalia Hernandes,NA,NA,DrosEu-71,FALSE,5.9,Fail,DIN,Pass,NA
AU_Vic_Tah_1_2017-12-04,NA,AU_Vic_Tah,-36.835805,145.095787,Oceania,Australia,Tahbilk,Victoria,4,4,12,12,2017,338,TRUE,NA,BR-1,TR-1,NA,NA,marque pile grapes,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Llew Green/Pontus Le Blanc,NA,NA,DrosEu-216,FALSE,7,Pass,NA,Pass,NA
AU_Vic_Yer_1_NA,AU_Auye_NA_NA_NA,AU_Vic_Yer,-37.6933,145.3499,Oceania,Australia,Yerring,Victoria,NA,NA,NA,NA,NA,NA,NA,NA,BR-1,TR-1,NA,NA,NA,1,22,isofemale,Pooled,NA,Illumina HiSeq2000,dest_plus,Hoffman,SRR2587482,https://doi.org/10.1111/mec.13455,NA,NA,NA,NA,NA,NA,NA
BY_Bre_Bre_1_2015-09-11,BY_Bre_15_13,BY_Bre_Bre,52.142193,23.662434,Europe,Belarus,Brest,Brest,11,11,9,9,2015,254,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439157,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_10_2013-10-15,CAN_NB-30C-100_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449030,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_1_2013-10-15,CAN_NB-20C-005_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448990,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_2_2013-10-15,CAN_NB-20C-025_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448987,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_3_2013-10-15,CAN_NB-20C-075_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448945,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_4_2013-10-15,CAN_NB-20C-095_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448960,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_5_2013-10-15,CAN_NB-20C-100_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448924,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_6_2013-10-15,CAN_NB-30C-005_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449016,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_7_2013-10-15,CAN_NB-30C-025_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448977,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_8_2013-10-15,CAN_NB-30C-075_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448939,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_New_StJ_9_2013-10-15,CAN_NB-30C-095_NA_Oct_2013,CA_New_StJ,45.25,-66.07,North_America,Canada,StJohn,New Brunswick,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448915,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_10_2013-10-15,CAN_NS-30C-100_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449031,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_1_2013-10-15,CAN_NS-20C-005_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448991,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_2_2013-10-15,CAN_NS-20C-025_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448986,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_3_2013-10-15,CAN_NS-20C-075_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448944,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_4_2013-10-15,CAN_NS-20C-095_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448961,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_5_2013-10-15,CAN_NS-20C-100_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448925,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_6_2013-10-15,CAN_NS-30C-005_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448919,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_7_2013-10-15,CAN_NS-30C-025_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448976,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_8_2013-10-15,CAN_NS-30C-075_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448938,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Nov_Gas_9_2013-10-15,CAN_NS-30C-095_NA_Oct_2013,CA_Nov_Gas,45.08,-64.37,North_America,Canada,Gaspereau,Nova Scotia,1,30,10,10,2013,288,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448916,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
CA_Ont_Sud_1_2015-08-03,ON_su_15_spring,CA_Ont_Sud,46.53,-80.96,North_America,Canada,Sudbury,Ontario,3,3,8,8,2015,215,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,108,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,T._Merrit,SRR3939091,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CA_Ont_Sud_1_2015-09-30,ON_su_15_fall,CA_Ont_Sud,46.53,-80.96,North_America,Canada,Sudbury,Ontario,30,30,9,9,2015,273,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,110,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,T._Merrit,SRR3939092,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CH_Fri_Ors_1_2020-08-23,NA,CH_Fri_Ors,46.71061,6.98713,Europe,Switzerland,Orsonnens,Fribourg,23,23,8,8,2020,236,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Margot Paris,NA,NA,DrosEu-103,FALSE,4.7,Fail,DIN,Pass,81616022
CH_Vau_Cha_1_2014-07-24,CH_Cha_14_42,CH_Vau_Cha,46.5670416,6.701867,Europe,Switzerland,Chalet Gobet,Vaud,24,24,7,7,2014,205,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Martin_Kapun,SRR5647754,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CH_Vau_Cha_1_2014-10-05,CH_Cha_14_43,CH_Vau_Cha,46.5670416,6.701867,Europe,Switzerland,Chalet Gobet,Vaud,5,5,10,10,2014,278,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Martin_Kapun,SRR5647758,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CH_Vau_Cha_1_2015-08-01,CH_Cha_15_39,CH_Vau_Cha,46.5670416,6.701867,Europe,Switzerland,Chalet Gobet,Vaud,1,1,8,8,2015,213,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Martin_Kapun_(Flatt_lab),SRR8439166,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CH_Vau_Cha_1_2016-08-15,CH_Cha_16_38,CH_Vau_Cha,46.5670416,6.701867,Europe,Switzerland,Chalet Gobet,Vaud,15,15,8,8,2016,228,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Martin_Kapun,SRR8494459,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
CH_Vau_Vul_1_2018-09-18,NA,CH_Vau_Vul,46.93947,7.05332,Europe,Switzerland,Vully,Vaud,18,18,9,9,2018,261,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Esra Durmaz; Envel Kerdaffrec,NA,NA,DrosEu-113,FALSE,6.1,Hold,DIN,Pass,NA
